Software Results;Hardware Results
0.895381;0.625000
-0.578032;0.875000
-0.999928;-0.937500
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999978;-1.000000
-0.997739;-1.000000
-0.926103;-0.937500
-0.928259;-0.812500
0.371482;0.937500
0.981699;0.750000
0.997975;-1.000000
0.993282;-1.000000
-0.877874;-1.000000
-0.999996;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999938;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999996;-1.000000
-0.999983;-1.000000
-0.996758;-1.000000
-0.235349;-0.875000
0.918059;-0.562500
-0.435182;-0.687500
-0.999990;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999975;-1.000000
-0.998614;-0.937500
-0.994964;0.250000
-0.933962;0.937500
0.967238;0.250000
0.999589;-1.000000
0.962206;-1.000000
-0.998418;-1.000000
-0.999754;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999996;-1.000000
-0.999729;-1.000000
-0.945382;-1.000000
-0.130386;-1.000000
0.664489;-0.937500
0.340886;-0.875000
-0.999993;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999997;-1.000000
-0.999939;0.875000
-0.997151;1.000000
-0.818170;1.000000
0.979638;0.125000
0.999002;-1.000000
0.964372;-1.000000
-0.986564;-1.000000
-0.999994;-1.000000
-0.999394;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.995160;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999924;-1.000000
-0.999751;-1.000000
-0.981282;-1.000000
-0.933992;-1.000000
0.802686;-0.312500
0.798498;0.437500
-0.974581;0.062500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999994;-1.000000
-0.999996;-0.937500
-0.999990;0.500000
-0.995340;1.000000
-0.607595;1.000000
0.963774;-0.500000
0.906954;-1.000000
-0.776532;-1.000000
-0.999756;-1.000000
-0.999993;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999997;-1.000000
-0.999938;-1.000000
-0.995984;-1.000000
-0.859924;-1.000000
0.675791;0.187500
0.622294;0.375000
-0.979962;-0.687500
-0.999698;-1.000000
-0.999948;-1.000000
-0.999910;-1.000000
-0.999883;-1.000000
-0.999974;-1.000000
-0.999961;-1.000000
-0.999312;0.937500
-0.890854;1.000000
0.808488;1.000000
0.811354;-0.750000
0.692656;-1.000000
-0.992008;-1.000000
-0.999924;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-0.995366;-1.000000
-1.000000;-1.000000
-0.999993;-1.000000
-0.999995;-1.000000
-0.999904;-1.000000
-0.972211;-1.000000
-0.445911;-1.000000
0.130593;1.000000
-0.862974;0.125000
-0.885009;-0.875000
-0.987693;-1.000000
-0.998300;-1.000000
-0.999150;-1.000000
-0.998835;-1.000000
-0.966891;-0.500000
0.453073;1.000000
0.859589;1.000000
0.716787;0.687500
0.623317;-1.000000
-0.431476;-1.000000
-0.997777;-1.000000
-0.999960;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999991;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999999;-1.000000
-0.999957;-1.000000
-0.955847;-1.000000
0.198450;-1.000000
-0.216667;-0.625000
-0.516028;-0.187500
-0.944259;-1.000000
-0.601125;-1.000000
-0.921340;-1.000000
-0.949652;-1.000000
-0.777121;-0.312500
0.369247;0.937500
0.957955;1.000000
0.986218;1.000000
0.865785;0.062500
-0.020964;-1.000000
-0.792329;-1.000000
-0.999825;-1.000000
-0.999979;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999942;-1.000000
-0.999992;-1.000000
-0.960631;-1.000000
0.083435;-1.000000
0.976068;-0.875000
0.949892;-0.625000
0.897403;-0.625000
0.354536;-1.000000
0.912549;-0.875000
0.968705;-0.312500
0.998178;1.000000
0.995165;1.000000
0.909386;1.000000
0.979965;1.000000
0.902875;0.437500
-0.480626;-1.000000
-0.999985;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999983;-1.000000
-0.999882;-1.000000
-0.999878;-1.000000
-0.573905;-1.000000
0.943191;-1.000000
0.976764;-0.875000
0.975882;-0.875000
0.941365;-0.875000
0.984473;-0.437500
0.997200;0.812500
0.986669;1.000000
0.986483;1.000000
0.525984;1.000000
0.774517;0.812500
-0.518193;-0.062500
-0.999962;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999656;-1.000000
-0.610478;-1.000000
-0.384200;-1.000000
0.717044;-1.000000
0.781606;-0.937500
0.979572;0.062500
0.926589;0.937500
-0.151093;1.000000
-0.617090;1.000000
-0.910237;1.000000
-0.995475;-0.250000
-0.999978;-1.000000
-0.999819;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999995;-1.000000
-0.999942;-1.000000
-0.993667;-1.000000
-0.972946;-1.000000
-0.994638;-1.000000
-0.999951;-1.000000
-0.999541;0.875000
-0.999998;0.812500
-0.999999;0.875000
-1.000000;0.375000
-1.000000;-0.875000
-0.999997;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999976;-1.000000
-0.999988;-1.000000
-0.999987;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999958;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999997;-1.000000
-0.999911;-1.000000
-0.999512;-0.562500
-0.944639;-0.875000
-0.937427;-1.000000
-0.488863;-1.000000
-0.848751;-1.000000
-0.869353;0.437500
-0.994180;1.000000
-0.999777;1.000000
-0.999818;0.562500
-0.999842;-0.125000
-0.994319;-0.937500
-0.954252;-0.875000
-0.657390;-0.875000
0.963980;1.000000
0.835253;0.937500
0.102321;-1.000000
-0.998642;-1.000000
-0.999193;-1.000000
-0.999995;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.997082;-1.000000
-0.999999;-1.000000
-0.993860;0.937500
-0.997841;-1.000000
-0.386295;-1.000000
-0.260284;-1.000000
-0.397053;-1.000000
-0.507569;-0.812500
-0.754286;1.000000
-0.948407;0.812500
-0.758827;0.625000
-0.766122;0.750000
0.201580;1.000000
-0.162537;0.562500
0.665397;0.937500
0.997131;1.000000
0.850427;-0.687500
-0.942234;-1.000000
-0.999968;-1.000000
-0.999992;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.994681;-0.750000
-0.970281;-1.000000
-0.602305;-1.000000
-0.462696;-1.000000
-0.833853;-1.000000
0.293873;-1.000000
0.528927;-0.875000
-0.201949;-1.000000
0.499568;-1.000000
-0.344471;0.437500
-0.652639;0.375000
-0.933431;-0.750000
0.577271;0.687500
0.992987;1.000000
0.660928;-0.500000
-0.998705;-1.000000
-0.999993;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999991;-1.000000
-1.000000;-1.000000
-0.984278;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.998973;-1.000000
-0.997035;-1.000000
-0.977626;-1.000000
-0.995657;-1.000000
-0.907748;-1.000000
-0.435897;-1.000000
0.500404;-1.000000
-0.547418;-1.000000
-0.975829;-1.000000
-0.996709;-1.000000
-0.999670;-1.000000
-0.995431;-1.000000
0.593365;0.875000
0.900688;1.000000
-0.885783;-0.937500
-0.999986;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999976;-1.000000
-0.999993;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999991;-1.000000
-0.999999;-1.000000
-0.999974;-1.000000
-0.999834;-1.000000
-1.000000;-1.000000
-0.999487;-1.000000
-0.992211;-1.000000
-0.999640;-1.000000
-0.999988;-1.000000
-0.999999;-1.000000
-0.999981;-1.000000
-0.999861;-1.000000
-0.950513;-0.937500
0.828928;1.000000
0.063229;0.937500
-0.993002;-0.812500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999239;-0.687500
-0.998500;-1.000000
-0.999988;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999987;-1.000000
-0.999106;-1.000000
0.771621;0.625000
0.953936;1.000000
0.798549;1.000000
-0.999693;-0.937500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999993;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999983;-1.000000
-0.894714;-1.000000
0.911733;1.000000
0.970882;1.000000
-0.555790;1.000000
-0.999997;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999982;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.998957;-1.000000
-0.006789;-1.000000
0.992508;1.000000
0.927860;1.000000
-0.970855;0.500000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999993;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999960;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999996;-1.000000
-0.992356;-1.000000
-0.070122;-1.000000
0.857035;0.750000
0.305611;1.000000
-0.999866;-0.187500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999501;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-0.999979;-1.000000
-0.999937;-1.000000
-0.927746;-1.000000
0.069963;-1.000000
0.730678;0.875000
-0.993190;0.000000
-0.999994;-0.875000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.997217;-1.000000
-0.091965;-1.000000
0.964887;-0.812500
0.743630;0.625000
-0.998141;0.437500
-1.000000;-0.875000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999598;-1.000000
-0.999590;-0.875000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;0.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.996522;-1.000000
-0.437492;-1.000000
0.350660;-1.000000
-0.547132;-1.000000
-0.999799;-0.937500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999929;-1.000000
-0.996710;-1.000000
-0.984913;-1.000000
-0.998268;-0.937500
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999985;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.952100;-1.000000
-0.999998;-1.000000
-0.999995;-1.000000
-0.999999;-1.000000
-0.999999;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999903;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-0.999958;-1.000000
-0.999656;-1.000000
-0.998178;-1.000000
-0.999825;-0.937500
-0.993864;0.000000
-0.265593;1.000000
0.998112;1.000000
0.996624;0.812500
0.045869;-0.750000
-0.998565;-0.937500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.998974;-1.000000
-1.000000;-1.000000
-0.999989;-1.000000
-0.999998;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999989;-1.000000
-0.999999;-1.000000
-0.999995;-1.000000
-0.999996;-1.000000
-0.998296;-1.000000
-0.236512;0.375000
0.998493;1.000000
0.997856;1.000000
-0.734024;0.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999930;-1.000000
-0.999982;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999955;-1.000000
-0.974241;-1.000000
0.747374;0.062500
0.999081;1.000000
0.890575;1.000000
-0.998573;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999997;-1.000000
-0.999993;-1.000000
-0.999998;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
0.691360;-0.750000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999996;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999818;-1.000000
-0.295945;-0.875000
0.993910;0.375000
0.995984;0.937500
-0.676590;0.812500
-0.999975;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999973;-1.000000
-0.999957;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999997;-1.000000
-0.999992;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999684;-1.000000
0.685277;-1.000000
0.998267;0.875000
0.929146;0.937500
-0.995386;-0.937500
-0.999996;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999922;-1.000000
-0.999891;-1.000000
-0.999976;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999811;-1.000000
-0.999996;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.990518;-1.000000
0.981775;-0.875000
0.999409;1.000000
0.221483;0.875000
-0.998346;-0.750000
-0.999999;-1.000000
-0.999999;-1.000000
-0.999980;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999981;-1.000000
-0.999999;-1.000000
-0.999974;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999990;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999991;-1.000000
-0.582829;-0.937500
0.995918;0.875000
0.997387;1.000000
0.049720;1.000000
-0.999542;-0.937500
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999985;-1.000000
-0.999991;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999996;-1.000000
-0.999997;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999996;-1.000000
-0.999872;-1.000000
0.924359;-0.062500
0.997768;1.000000
0.996059;1.000000
-0.640889;0.687500
-0.999855;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999952;-1.000000
-1.000000;-1.000000
-0.999733;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999995;-1.000000
-1.000000;-1.000000
-0.999957;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-0.999997;-1.000000
-0.999038;-1.000000
0.845979;-0.687500
0.898774;0.875000
0.413655;0.625000
-0.961649;-0.937500
-0.999976;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999981;-1.000000
-0.999995;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999996;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.995771;-1.000000
0.422757;-1.000000
0.893180;0.250000
-0.418537;0.187500
-0.973574;-0.875000
-0.999994;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999873;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999999;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.998342;-1.000000
0.232136;-0.812500
0.807780;0.437500
0.280077;-0.250000
-0.990507;-1.000000
-0.999995;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.999990;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-0.925621;-1.000000
-0.999806;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
-1.000000;-1.000000
